text,Favorites,Retweets,Tweet ID
Great poll Florida Thank youpictwittercom4FuPpL5WOM,25539,8806,7.53E+17
Thoughts and prayers with the victims and their families along with everyone at the Berrien County Courthouse in St Joseph Michigan,28856,9118,7.53E+17
"Join me in Westfield Indiana tomorrow night at 730pm  Trump2016 
Tickets ",12569,4146,7.52E+17
I heard that the underachieving John King of  on Inside Politics was one hour of lies Happily few people are watching  dead network,23001,6571,7.52E+17
The media is so dishonest If I make a statement they twist it and turn it to make it sound bad or foolishThey think the public is stupid,44571,14529,7.52E+17
President Obama thinks the nation is not as divided as people think He is living in a world of the make believe,35153,11987,7.52E+17
Look what is happening to our country under the WEAK leadership of Obama and people like Crooked Hillary Clinton We are a divided nation,55438,19048,7.52E+17
"New poll  thank you  Trump2016
",24046,9151,7.52E+17
Way to go    you are a true champion Proud of you,25042,5714,7.52E+17
"MAKE AMERICA SAFE AGAIN
",39081,14652,7.52E+17
Isnt it sad that on a day of national tragedy Hillary Clinton is answering softball questions about her email lies on ,42272,14080,7.52E+17
Due to the horrific events taking place in our country I have decided to postpone my speech on economic opportunity today in Miami,40887,8992,7.51E+17
Last nights horrific executionstyle shootings of 12 Dallas law enforcement officers …,19585,7416,7.51E+17
Prayers and condolences to all of the families who are so thoroughly devastated by the horrors we are all watching take place in our country,84148,28882,7.51E+17
After today Crooked Hillary can officially be called Lyin Crooked Hillary,54622,20239,7.51E+17
"Thank you Speaker 
 AmericaFirst  Trump2016 …",14756,4605,7.51E+17
 MakeAmericaGreatAgain …,18413,6598,7.51E+17
Thank you Rep Collins  Trump2016 …,10670,3331,7.51E+17
Just leaving DC Had great meetings with Republicans in the House and Senate Very interesting day These are people who love our country,27467,6911,7.51E+17
Great being in Cincinnati Ohio last night thank you Off to Washinon DC now  Trump2016  AmericaFirstpictwittercomsryJgRyd56,19775,5007,7.51E+17
"Where is the outrage for this Disney book Is this the Star of David also 
Dishonest media  Frozenpictwittercom4LJBpSm8xa",61957,26503,7.51E+17
To all of my twitter followers please contribute whatever you can to the campaign We must beat Crooked Hillary utmcampaigndjtdirectprodjtutmmediumsocialutmsourcedjttwitter …,24654,9632,7.51E+17
Convention speaker schedule to be released tomorrow Let today be devoted to Crooked Hillary and the rigged system under which we live,24743,8373,7.51E+17
I have over seven million hits on social media re Crooked Hillary Clinton Check it out Sleepy Eyes  ,16872,5095,7.51E+17
Sleepy eyes Chuck Todd a man with so little touch for politics is at it againHe could not have watched my standing ovation speech in NC,15356,4288,7.51E+17
Even the once great Caesars is bankrupt in AC Others to follow Ask the Democrat City Council what happened to Atlantic City,14943,5001,7.51E+17
Hillary Clinton should ask why the Democrat pols in Atlantic City made all the wrong moves  Convention Center Airport  and destroyed City,13769,4353,7.51E+17
I made a lot of money in Atlantic City and left 7 years ago great timing as all know Pols made big mistakes now many bankruptcies,13048,3546,7.51E+17
Crooked Hillary Clinton lied to the FBI and to the people of our country She is sooooo guilty But watch her time will come,28759,10600,7.51E+17
The rigged system may have helped Hillary Clinton escape criminal charges but,16380,7229,7.51E+17
Crooked Hillary has once again been proven to be a person who is dishonest incompetent and of very bad judgement,24753,8614,7.51E+17
Crooked Hillary Clinton and her team were extremely careless in their handling of very sensitive highly classified information Not fit,23389,7919,7.51E+17
Crooked Hillary Clinton is unfit to serve as President of the US Her temperament is weak and her opponents are strong BAD JUDGEMENT,26652,8528,7.51E+17
I dont think the voters will forget the rigged system that allowed Crooked Hillary to get away with murder Come November 8 shes out,37528,13122,7.51E+17
Raised a lot of money for the Republican Party There will be a big gasp when the figures are announced in the morning Lots of support Win,25652,6195,7.51E+17
I will be interviewed by  tonight on  at 11pm Enjoy,10822,2353,7.51E+17
My son  will be interviewed by  tonight at 10pm on  Enjoy,12468,2781,7.5E+17
Looking forward to meeting with  in a little while We will be traveling to North Carolina together today,15962,3903,7.5E+17
FBI director said Crooked Hillary compromised our national security No charges Wow  RiggedSystem,77702,41104,7.5E+17
The system is rigged General Petraeus got in trouble for far less Very very unfair As usual bad judgment,56153,22743,7.5E+17
It was great spending time with  yesterday She has done a fantastic job for the people of Iowa and US Will see her again,15249,3880,7.5E+17
Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary A total disgrace,38287,14713,7.5E+17
On  at 700 PM Special Meet the Trumps Hope you enjoy,12962,2987,7.5E+17
Why is President Obama allowed to use Air Force One on the campaign trail with Crooked Hillary She is flying with him tomorrow Who pays,55975,22237,7.5E+17
With Hillary and Obama the terrorist attacks will only get worse Politically correct fools wont even call it what it is  RADICAL ISLAM,33017,12398,7.5E+17
Crooked Hillary Clinton is guilty as hell but the system is totally rigged and corrupt Where are the 33000 missing emails,28883,10897,7.5E+17
The only people who are not interested in being the VP pick are the people who have not been asked,17600,4841,7.5E+17
I look forward to meeting  today in New Jersey She has done a great job as Senator of Iowa,12794,3284,7.5E+17
Spent time with Indiana Governor Mike Pence and family yesterday Very impressed great people,14151,3477,7.5E+17
Senator Tom Cotton was great on Meet the Press yesterday Despite a totally onesided interview by Chuck Todd the end result was solid,13916,3503,7.5E+17
Dishonest media is trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriffs Star or plain star,24698,7523,7.5E+17
Happy 4th of July  Trump2016  AmericaFirst ,20646,7913,7.5E+17
Crooked Hillary will NEVER be able to handle the complexities and danger of ISIS  it will just go on forever We need change,20240,6759,7.5E+17
The third mass attack slaughter in days by ISIS 200 dead in Baghdad worst in many years We do not have leadership that can stop this,20296,7068,7.5E+17
In Bangladesh hostages were immediately killed by ISIS terrorists if they were unable to cite a verse from the Koran 20 were killed,14564,5817,7.5E+17
I believe that Crooked Hillary sent Bill to have the meeting with the USAG So Bill is not in trouble with H except that he got caught,20605,6448,7.5E+17
The SECRET meeting between Bill Clinton and the USAG in back of closed plane was heightened with FBI shouting go away no pictures,22581,8343,7.5E+17
Does anybody really believe that Bill Clinton and the USAG talked only about grandkids and golf for 37 minutes in plane on tarmac,22358,7906,7.5E+17
THE SYSTEM IS RIGGED,24829,10168,7.5E+17
On Saturday a great man Elie Wiesel passed awayThe world is a better place because of him and his belief that good can triumph over evil,21449,5709,7.5E+17
Crooked Hillary Clinton knew that her husband wanted to meet with the USAG to work out a deal The system is totally rigged  corrupt,24760,8864,7.5E+17
Only a fool would believe that the meeting between Bill Clinton and the USAG was not arranged or that Crooked Hillary did not know,27375,9549,7.5E+17
Just watched  and how totally biased against me Chuck Todd and the entire show is against meThe good newsthe people get it,20277,5902,7.5E+17
It was just announcedby sourcesthat no charges will be brought against Crooked Hillary Clinton Like I said the system is totally rigged,49826,21526,7.49E+17
It is impossible for the FBI not to recommend criminal charges against Hillary Clinton What she did was wrong What Bill did was stupid,36476,13105,7.49E+17
Thank you   ImWithYoupictwittercomSLdqNhD4Tm,14681,5982,7.49E+17
"Thank you for your support
 AmericaFirst  LeadRight2016 …",9288,2986,7.49E+17
Thank you  AmericaFirstpictwittercomMYG45LxGmH,24295,8621,7.49E+17
If I become the next POTUS they will not be ignoring  AmericaFirst …,10156,4099,7.49E+17
"Crooked Hillary  Makes History 
 ImWithYou  AmericaFirstpictwittercomPKQhYhMmIX",25504,11198,7.49E+17
The  2A to our Constitution is clear The right of the people to keep  bear Arms shall not be infringed uponpictwittercomsqe12D0MBJ,25861,10341,7.49E+17
 AmericaFirst  ImWithYoupictwittercomiEcnnlJ728,16626,5992,7.49E+17
The speakers slots at the Republican Convention are totally filled with a long waiting list of those that want to speak  Wednesday release,14746,4661,7.49E+17
Just read in the failing  that I was not aware the event had to be held in Cleveland  a total lie These people are sick,13125,4073,7.49E+17
When you cant say it  or see it  you cant fix it We will MAKE AMERICA SAFE AGAIN  ImWithYou  AmericaFirst 0 …,14303,5111,7.49E+17
Just returned from Colorado Amazing crowd,15337,3175,7.49E+17
"Thank you for inviting me to the Western Conservative Summit in Colorado  ImWithYou  WCS16
",13568,4115,7.49E+17
Thank you for your support We will MAKE AMERICA SAFE AND GREAT AGAIN  ImWithYou  AmericaFirstpictwittercomravfFT5UBE,26253,8065,7.49E+17
These crimes wont be happening if Im elected POTUS Killer should have never been here  AmericaFirst …,14891,7056,7.49E+17
"Yet another terrorist attack today in Israel  a father shot at by a Palestinian terrorist was killed while
 ",9637,4245,7.49E+17
Horrible killing of a 13 year old American girl at her home in Israel by a Palestinian terrorist We must get tough  …,13917,5604,7.49E+17
 great job on FOX this morning Keep up the good work,10483,2564,7.49E+17
Take a look at what happened w Bill Clinton The system is totally rigged Does anybody really believe that meeting was just a coincidence,27787,10893,7.49E+17
Bill Clintons meeting was a total secret Nobody was to know about it but he was caught by a local reporter,20569,8015,7.49E+17
As Bernie Sanders said Hillary Clinton has bad judgement Bills meeting was probably initiated and demanded by Hillary,18538,6074,7.49E+17
 ThrowbackThursday  Trump20167a374b85b74bbef9cef779f1 …,13704,5148,7.49E+17
I will be interviewed by  tonight at 10pm on FOX Enjoy,11268,3043,7.49E+17
The reason I put up approximately  million for my successful primary campaign is very simple I want to MAKE AMERICA GREAT AGAIN,27274,8557,7.49E+17
I have self funded my winning primary campaign with an approx  million loan I have totally terminated the loan,18772,5075,7.49E+17
The very dishonest  refuses to accept the fact that I have forgiven my  million loan to my campaign Done deal,16700,5380,7.49E+17
"One of the reasons Hillary hid her emails was so the public wouldnt see how she got rich selling out America 
SITEAPSECTIONHOMETEMPLATEDEFAULTCTIME20160629173807 …",17457,7944,7.49E+17
Why would college graduates want Crooked Hillary as their President She will destroy them …,12248,5113,7.49E+17
New book by  is absolutely terrific and a must read  WakeUpAmerica,10935,3738,7.49E+17
